




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Beale
============================================================================
parameter;GEOreal1_P;AGEOreal1_P;
11017;1,5;0,9731196295545579;
11018;1,5;1,200793624366055;
11019;1,5;1,1407893597066148;
11020;1,5;1,0356233674167832;
11021;1,5;1,1533721490429256;
11022;1,5;1,1883299859236112;
11023;1,5;1,0510649964146217;
11024;1,5;1,2655772617818448;
11025;1,5;1,354396471645724;
11026;1,5;1,0367443568418113;
11027;1,5;0,837548433715732;
11028;1,5;0,9329011024447905;
11029;1,5;0,9511770717613854;
11030;1,5;1,2038400455102267;
11031;1,5;1,2561300719244612;
11032;1,5;0,905536279593558;
11033;1,5;1,0201481676673971;
11034;1,5;1,0538434702997466;
11035;1,5;1,1259876484307585;
11036;1,5;1,032212062911152;
11037;1,5;1,1152237567126837;
11038;1,5;1,131441112318414;
11039;1,5;1,20752358769767;
11040;1,5;1,0004889028201336;
11041;1,5;0,8164758137621229;
11042;1,5;1,0250970389836034;
11043;1,5;1,0998804746386959;
11044;1,5;1,0392532356067612;
11045;1,5;1,0562061224987118;
11046;1,5;1,274628751930843;
11047;1,5;1,512110579184177;
11048;1,5;1,410617666173908;
11049;1,5;1,2959538066952707;
11050;1,5;1,1726734670804708;
11051;1,5;1,2092314594467943;
11052;1,5;1,1641916195958293;
11053;1,5;1,1717993513596774;
11054;1,5;1,0549363607682567;
11055;1,5;0,9353062448946214;
11056;1,5;1,1778313469986261;
11057;1,5;1,2105609064111036;
11058;1,5;1,3395807994331124;
11059;1,5;1,6332179432705216;
11060;1,5;1,4587528682685214;
11061;1,5;1,561284059348662;
11062;1,5;1,4579291130753482;
11063;1,5;1,1966352118468833;
11064;1,5;1,062906652468176;
11065;1,5;0,7812917911804791;
11066;1,5;0,9301310440728675;
11067;1,5;1,2350395936304601;
11068;1,5;1,4519105195115962;
11069;1,5;1,5023372805502766;
11070;1,5;1,4503602469467778;
11071;1,5;1,4649782715204145;
11072;1,5;1,5571483636519436;
11073;1,5;1,5435140022871943;
11074;1,5;1,3533353672865744;
11075;1,5;1,4594679851712293;
11076;1,5;1,045429836114488;
11077;1,5;0,9877973528079519;
11078;1,5;1,2484499923086383;
11079;1,5;1,3384843663192683;
11080;1,5;1,2396975946059483;
11081;1,5;1,1990740634145216;
11082;1,5;1,2048052467139538;
11083;1,5;1,022559497255337;
11084;1,5;1,0328595459372292;
11085;1,5;1,1097787452000967;
11086;1,5;1,3290815927708144;
11087;1,5;1,3247056868613682;
11088;1,5;1,210049294632151;
11089;1,5;1,0867909191242295;
11090;1,5;1,0035338087753265;
11091;1,5;0,9430176834247135;
11092;1,5;1,052202395790599;
11093;1,5;1,1997348408617492;
11094;1,5;0,9898415772878741;
11095;1,5;1,0104094107604658;
11096;1,5;1,0057663787305742;
11097;1,5;1,0120567433052399;
11098;1,5;1,0382189560331736;
11099;1,5;1,2104924520283444;
11100;1,5;1,2984617201921778;
11101;1,5;1,3495123991903164;
11102;1,5;1,27564614016165;
11103;1,5;1,4244653815590873;
11104;1,5;1,3812989682436592;
11105;1,5;1,2859521864591217;
11106;1,5;1,2384915321197547;
11107;1,5;0,9092263083316746;
11108;1,5;1,0641531046625872;
11109;1,5;1,0221800202508449;
11110;1,5;0,9445225714881009;
11111;1,5;1,0605501760982745;
11112;1,5;1,2015809809865885;
11113;1,5;1,3195039482676585;
11114;1,5;1,2888099301996006;
11115;1,5;1,5255436593506873;
11116;1,5;1,4901463902568037;
11117;1,5;1,076774202659896;
11118;1,5;0,9360666947985729;
11119;1,5;1,1021265171505565;
11120;1,5;0,7827614344730593;
11121;1,5;0,8853766962475117;
11122;1,5;1,148121606739254;
11123;1,5;1,4047623363779278;
11124;1,5;1,4637885375244157;
11125;1,5;1,4186581225700798;
11126;1,5;1,2949046339047792;
11127;1,5;1,4096106814709346;
11128;1,5;1,480795416641752;
11129;1,5;1,420041631538357;
11130;1,5;1,4851905355724142;
11131;1,5;1,2507709304863814;
11132;1,5;1,27285547876701;
11133;1,5;1,072867388269567;
11134;1,5;1,0912514374435716;
11135;1,5;1,2093724036192173;
11136;1,5;1,0370243328188025;
11137;1,5;1,1716560517769852;
11138;1,5;1,2445181597441228;
11139;1,5;1,097219585289089;
11140;1,5;0,8682349794065715;
11141;1,5;1,0067282682799883;
11142;1,5;1,0824907373215982;
11143;1,5;1,204987905992494;
11144;1,5;1,2117700138536063;
11145;1,5;1,2031298201500393;
11146;1,5;1,1530660053330732;
11147;1,5;1,1921213287773278;
11148;1,5;1,1287672999883989;
11149;1,5;1,0782939155335984;
11150;1,5;1,1889602283649872;
11151;1,5;1,1825035258773815;
11152;1,5;1,3155226496731238;
11153;1,5;1,3324202155867269;
11154;1,5;1,256814017460649;
11155;1,5;1,3347169392350262;
11156;1,5;1,2514351821890461;
11157;1,5;1,0512679400489795;
11158;1,5;1,170503534619107;
11159;1,5;0,9961728957545339;
11160;1,5;1,1190736913577841;
11161;1,5;0,989391251004809;
11162;1,5;1,1366734179077902;
11163;1,5;1,0858288797657045;
11164;1,5;1,0192067319318563;
11165;1,5;0,994209720373004;
11166;1,5;1,0550181595272996;
11167;1,5;1,0825509629647199;
11168;1,5;1,1448964516919853;
11169;1,5;1,2519444172983105;
11170;1,5;1,0562412204687288;
11171;1,5;0,9943642180651607;
11172;1,5;0,9321779897146848;
11173;1,5;1,019230463116097;
11174;1,5;1,1278359531979663;
11175;1,5;1,1708919085330043;
11176;1,5;1,0729163098968397;
11177;1,5;1,0587583215743643;
11178;1,5;1,246566741680874;
11179;1,5;1,2357513459089138;
11180;1,5;1,2309746648550992;
11181;1,5;1,1195341651413862;
11182;1,5;1,1003858612218556;
11183;1,5;1,166215606315236;
11184;1,5;0,8396464758666954;
11185;1,5;1,0411532206843754;
11186;1,5;1,2063918013130701;
11187;1,5;1,348513477799481;
11188;1,5;1,3412591442409403;
11189;1,5;1,3470467298354185;
11190;1,5;1,361791368198637;
11191;1,5;1,547903451439669;
11192;1,5;1,3491311501643604;
11193;1,5;1,3769316883685279;
11194;1,5;1,1098154290424764;
11195;1,5;1,1947472158128172;
11196;1,5;0,9679546323013961;
11197;1,5;1,1254638528148215;
11198;1,5;1,2085427174327787;
11199;1,5;1,243414080359023;
11200;1,5;1,3956751425125395;
11201;1,5;1,3440061500810605;
11202;1,5;1,5551293798906145;
11203;1,5;1,1232324301514136;
11204;1,5;0,9658476350408312;
11205;1,5;0,9111611195328871;
11206;1,5;1,1927707369090081;
11207;1,5;1,3770822518684256;
11208;1,5;1,2386362430145763;
11209;1,5;1,0970411300196474;
11210;1,5;1,1486336604886271;
11211;1,5;1,0274212655260542;
11212;1,5;0,9607619945916397;
11213;1,5;0,8521984804925964;
11214;1,5;1,145227335625285;
11215;1,5;1,2143109689836618;
11216;1,5;1,0353350989350207;
11217;1,5;1,131426690369607;
11218;1,5;1,191373740802844;
11219;1,5;1,1666774147812948;
11220;1,5;1,1113001026006673;
11221;1,5;1,2032686957353003;
11222;1,5;1,063292096052717;
11223;1,5;1,2002973859128023;
11224;1,5;1,2958567073598737;
11225;1,5;1,2412755978797312;
11226;1,5;1,4423092334438368;
11227;1,5;1,5807014871572018;
11228;1,5;1,7588302568995458;
11229;1,5;1,4072674611091454;
11230;1,5;1,5428998859609921;
11231;1,5;1,0766044878838217;
11232;1,5;0,9783581217148286;
11233;1,5;1,2635528754605108;
11234;1,5;1,2149817209637668;
11235;1,5;1,308574898893326;
11236;1,5;1,3078392233244815;
11237;1,5;1,217703907172586;
11238;1,5;1,1707412177365029;
11239;1,5;0,8634576097025146;
11240;1,5;0,866163507332717;
11241;1,5;0,9062418774067155;
11242;1,5;1,0641390997983848;
11243;1,5;1,200541774093149;
11244;1,5;0,8330811945899673;
11245;1,5;0,9998429699243476;
11246;1,5;0,9830151255549869;
11247;1,5;0,8792415462255103;
11248;1,5;1,0245064388000993;
11249;1,5;0,9535069079949504;
11250;1,5;0,9789656257147555;
11251;1,5;0,838570974344845;
11252;1,5;0,9503082193614418;
11253;1,5;0,979970357812905;
11254;1,5;1,1820838358861294;
11255;1,5;1,0319706021757502;
11256;1,5;1,1467078787446023;
11257;1,5;1,0659575845113554;
11258;1,5;1,2768116557971736;
11259;1,5;1,3622400415106328;
11260;1,5;1,0882961719330988;
11261;1,5;0,9500636404441928;
11262;1,5;0,8911583312596032;
11263;1,5;0,8020269175010604;
11264;1,5;0,7473813115370107;
11265;1,5;0,7439824144785713;
11266;1,5;1,066348044014839;
11267;1,5;1,2947676935124515;
11268;1,5;1,2421590145382566;
11269;1,5;1,1546026812627017;
11270;1,5;0,9482544417206498;
11271;1,5;0,8369284869102351;
11272;1,5;0,9257702492445155;
11273;1,5;1,0474173882848752;
11274;1,5;1,1011418940617779;
11275;1,5;1,240525503522685;
11276;1,5;0,9717671776663241;
11277;1,5;1,1604427849319634;
11278;1,5;1,3217675831458215;
11279;1,5;1,1154823451877627;
11280;1,5;1,12047047645351;
11281;1,5;0,9557743552107515;
11282;1,5;1,0593922422037287;
11283;1,5;1,03649719041375;
11284;1,5;1,0899254587828686;
11285;1,5;1,023896438484765;
11286;1,5;0,9739220591684127;
11287;1,5;1,2164978725683981;
11288;1,5;1,239792178905509;
11289;1,5;1,2005603732334422;
11290;1,5;1,325977194493134;
11291;1,5;1,3875242794567346;
11292;1,5;1,5206679560449785;
11293;1,5;1,4757459931173667;
11294;1,5;1,067858294901788;
11295;1,5;1,190970212997701;
11296;1,5;1,1427505327156766;
11297;1,5;1,2288758683504872;
11298;1,5;1,28109263552432;
11299;1,5;1,1229476851998696;
11300;1,5;0,8057364403744977;
11301;1,5;0,8944852313127544;
11302;1,5;1,169207416111465;
11303;1,5;1,2131666930126295;
11304;1,5;1,0836308359988958;
11305;1,5;1,2008324831070847;
11306;1,5;1,315783606051474;
11307;1,5;1,189663105046436;
11308;1,5;1,0716947336126281;
11309;1,5;0,9279009683790812;
11310;1,5;1,0688558026320412;
11311;1,5;0,8947542308254904;
11312;1,5;1,125474979494588;
11313;1,5;1,214595035089427;
11314;1,5;0,8813126346892856;
11315;1,5;0,8062004900273423;
11316;1,5;0,956209779077507;
11317;1,5;1,0114382915615796;
11318;1,5;1,1491591658563978;
11319;1,5;1,05821555028336;
11320;1,5;1,245362635035509;
11321;1,5;1,2613177608708461;
11322;1,5;1,121849988182331;
11323;1,5;1,0682491852525886;
11324;1,5;1,0954880400245954;
11325;1,5;1,2212828773316244;
11326;1,5;1,1939194673196913;
11327;1,5;1,39450986399642;
11328;1,5;1,4448661657932573;
11329;1,5;1,1931842277331632;
11330;1,5;1,2180931363230298;
11331;1,5;1,145000754319715;
11332;1,5;1,220220481699973;
11333;1,5;1,1145614860178907;
11334;1,5;1,0547586707269188;
11335;1,5;1,3121296025572593;
11336;1,5;1,099990953582829;
11337;1,5;1,3406162031203193;
11338;1,5;1,427971457507941;
11339;1,5;1,6056647815966636;
11340;1,5;1,4711740425558943;
11341;1,5;1,5374316872951954;
11342;1,5;1,0628364608894552;
11343;1,5;1,071360725785728;
11344;1,5;1,1101196249780576;
11345;1,5;1,12624077448804;
11346;1,5;1,4197245944051544;
11347;1,5;1,273593421063283;
11348;1,5;1,3753228154145842;
11349;1,5;1,4734456682092152;
11350;1,5;1,1856032081640833;
11351;1,5;1,0822865586033568;
11352;1,5;1,0511901888019672;
11353;1,5;1,100195261256956;
11354;1,5;0,9386013312993843;
11355;1,5;1,134042601937917;
11356;1,5;1,0688115985246531;
11357;1,5;1,205233211020769;
11358;1,5;1,287800092554185;
11359;1,5;1,329679182494181;
11360;1,5;1,5180617615075396;
11361;1,5;1,4439652369573597;
11362;1,5;1,1624467703760435;
11363;1,5;1,257481654748602;
11364;1,5;1,3235069639332795;
11365;1,5;1,190170088808865;
11366;1,5;1,258879636090583;
11367;1,5;1,0315413547554917;
11368;1,5;0,982650917483309;
11369;1,5;1,1127607660081837;
11370;1,5;1,372230500666713;
11371;1,5;1,4073165435619523;
11372;1,5;1,266124357964239;
11373;1,5;1,1469601884737624;
11374;1,5;1,150545482933261;
11375;1,5;1,2702493513568092;
11376;1,5;1,1981558673063364;
11377;1,5;1,2347154877467317;
11378;1,5;1,3092976998390147;
11379;1,5;1,2139227548576557;
11380;1,5;1,1968877049768953;
11381;1,5;1,168386967842807;
11382;1,5;1,133235782262117;
11383;1,5;1,1154421508604764;
11384;1,5;1,2098503921324124;
11385;1,5;1,1440888989742002;
11386;1,5;1,0325563828801947;
11387;1,5;1,224481669586793;
11388;1,5;1,2957287793672494;
11389;1,5;1,3797204902679252;
11390;1,5;1,1728108903140595;
11391;1,5;1,1901378171713912;
11392;1,5;1,3864034366764162;
11393;1,5;1,3489531795955616;
11394;1,5;1,3136518704891296;
11395;1,5;1,180550593749146;
11396;1,5;1,3585201011652397;
11397;1,5;1,257220405602395;
11398;1,5;1,3687777106738008;
11399;1,5;1,031653617909504;
11400;1,5;0,9994910293519494;
11401;1,5;0,8778445372099445;
11402;1,5;0,9532046024314957;
11403;1,5;0,9189457614653793;
11404;1,5;0,8793448911964404;
11405;1,5;1,019667914024878;
11406;1,5;1,2279136220250397;
11407;1,5;1,4429768535666956;
11408;1,5;1,6236071433479695;
11409;1,5;1,2914879442284197;
11410;1,5;1,3239363072577641;
11411;1,5;1,41889517004974;
11412;1,5;1,3358981488411374;
11413;1,5;1,4578191534070788;
11414;1,5;0,891611007793933;
11415;1,5;0,9662519640368947;
11416;1,5;0,8914661161787136;
11417;1,5;0,8690547671991941;
11418;1,5;0,9427061469263884;
11419;1,5;1,0840788115195956;
11420;1,5;1,3234422670284938;
11421;1,5;1,4161818657776686;
11422;1,5;1,3294716397651816;
11423;1,5;1,4094673123568968;
11424;1,5;1,3947317328355524;
11425;1,5;1,3079960649758604;
11426;1,5;1,1807756933930775;
11427;1,5;0,9157436264944049;
11428;1,5;1,0492126098171366;
11429;1,5;1,0648755063488826;
11430;1,5;1,1706990138607765;
11431;1,5;1,2938658628050852;
11432;1,5;1,1973807194650528;
11433;1,5;1,3446159783712957;
11434;1,5;1,3654849497832666;
11435;1,5;1,4963859853256831;
11436;1,5;1,4760610595673205;
11437;1,5;1,5714956436840937;
11438;1,5;1,4976005933140326;
11439;1,5;1,1515922077671552;
11440;1,5;1,1241501181947726;
11441;1,5;1,172051180780035;
11442;1,5;1,2802050954959843;
11443;1,5;1,353680299258366;
11444;1,5;1,1725178241030263;
11445;1,5;1,1293150582380511;
11446;1,5;1,296688142889392;
11447;1,5;1,1354850227679594;
11448;1,5;1,1661927243356114;
11449;1,5;1,1429227663081845;
11450;1,5;1,0238615417342978;
11451;1,5;0,9987227438757726;
11452;1,5;0,9230543667318527;
11453;1,5;1,0350049199268492;
11454;1,5;1,2406492168895211;
11455;1,5;0,975949303080199;
11456;1,5;0,9142615746675279;
11457;1,5;0,8610179709496684;
11458;1,5;0,9010781541042447;
11459;1,5;1,1378816447609974;
11460;1,5;1,229055091593066;
11461;1,5;1,2352611625460688;
11462;1,5;1,3318819248799665;
11463;1,5;1,2888436811595407;
11464;1,5;1,2565119294906095;
11465;1,5;1,3714713261693696;
11466;1,5;1,1312162619448465;
11467;1,5;1,208116855083051;
11468;1,5;1,0421491533152514;
11469;1,5;1,043928888420288;
11470;1,5;1,2083673511118052;
11471;1,5;1,1057648774462048;
11472;1,5;1,155242747600336;
11473;1,5;1,3756730911923425;
11474;1,5;1,5843001071620002;
11475;1,5;1,459165005450089;
11476;1,5;1,2715017601630167;
11477;1,5;1,1311572936144205;
11478;1,5;0,908984657897617;
11479;1,5;0,9210700536210371;
11480;1,5;1,052028841787996;
11481;1,5;1,2272032296947577;
11482;1,5;1,114366692042459;
11483;1,5;0,9892800349401154;
11484;1,5;1,209234747706035;
11485;1,5;1,0246393175274398;
11486;1,5;1,1160856275460054;
11487;1,5;1,4514439732580677;
11488;1,5;1,5582327417615693;
11489;1,5;1,0219995876313646;
11490;1,5;1,0500822840925599;
11491;1,5;0,8071905233027424;
11492;1,5;0,9161628601391325;
11493;1,5;0,8760226011438201;
11494;1,5;1,073693103794686;
11495;1,5;1,0188297602307672;
11496;1,5;1,0591804793402149;
11497;1,5;1,0249433709890121;
11498;1,5;0,7060164265562513;
11499;1,5;0,9485305324361957;
11500;1,5;0,9139538291695178;
11501;1,5;1,006362229676277;
11502;1,5;1,2526327325686164;
11503;1,5;1,2760014212410655;
11504;1,5;0,9983292826063113;
11505;1,5;0,8781727509645558;
11506;1,5;0,8513256731333977;
11507;1,5;1,0980481023107815;
11508;1,5;0,8920794595358947;
11509;1,5;0,8253271087336601;
11510;1,5;0,7833133837147005;
11511;1,5;0,7202036046721894;
11512;1,5;0,8267069718481441;
11513;1,5;0,9045005517023623;
11514;1,5;0,8389009060689255;
11515;1,5;1,024529423978587;
11516;1,5;0,9390867265047409;
11517;1,5;1,1552427762377917;
11518;1,5;1,312082034036305;
11519;1,5;1,287460727172695;
11520;1,5;1,207400595369412;
11521;1,5;1,4098315909202916;
11522;1,5;1,3936975168820789;
11523;1,5;1,0316066943385416;
11524;1,5;1,1044396497749114;
11525;1,5;1,1631376697513303;
11526;1,5;0,9396915088207566;
11527;1,5;1,0773735441232823;
11528;1,5;1,1418289335385972;
11529;1,5;1,2757406758083514;
11530;1,5;0,9909914966733816;
11531;1,5;0,9871685301450938;
11532;1,5;0,8615890697077176;
11533;1,5;0,9311011600551924;
11534;1,5;0,9155345982171128;
11535;1,5;1,051593680340585;
11536;1,5;1,1259111940444366;
11537;1,5;1,0637205248002828;
11538;1,5;1,0997055569769532;
11539;1,5;1,0340763043511991;
11540;1,5;1,2548814341739694;
11541;1,5;1,2278267889928043;
11542;1,5;0,9939800566167504;
11543;1,5;1,10561866758762;
11544;1,5;1,172652646642617;
11545;1,5;1,4215237602931017;
11546;1,5;1,5512326358933477;
11547;1,5;1,4849070202653734;
11548;1,5;1,0831253999270858;
11549;1,5;1,1918367741159441;
11550;1,5;1,011303654176497;
11551;1,5;0,9841837525888598;
11552;1,5;0,8204849556697746;
11553;1,5;0,7828793360484327;
11554;1,5;1,1066015412985366;
11555;1,5;1,0214911410414047;
11556;1,5;1,1698956327506855;
11557;1,5;0,8743951128891205;
11558;1,5;1,0537543323902798;
11559;1,5;1,333894798212094;
11560;1,5;1,3261969257660848;
11561;1,5;1,5480813666053204;
11562;1,5;1,3332133063433909;
11563;1,5;1,3591556238343663;
11564;1,5;1,2960105516030904;
11565;1,5;1,2570287819450499;
11566;1,5;1,4294858680592706;
11567;1,5;1,3413312262040125;
11568;1,5;1,476754067293605;
11569;1,5;1,2977414261035443;
11570;1,5;1,3722692254986528;
11571;1,5;1,3203325213130708;
11572;1,5;1,0964391098050752;
11573;1,5;1,0270767902773603;
11574;1,5;0,9820626320726776;
11575;1,5;0,9634736171992814;
11576;1,5;1,0099869952646625;
11577;1,5;0,9485340499451205;
11578;1,5;0,8562981567255148;
11579;1,5;1,0093406437989942;
11580;1,5;1,0039036164720363;
11581;1,5;0,9964612049570107;
11582;1,5;0,9959951875688043;
11583;1,5;1,057424350458916;
11584;1,5;1,0741704534799015;
11585;1,5;1,1913549073483602;
11586;1,5;1,474699001930829;
11587;1,5;1,6346426875511197;
11588;1,5;1,2453331722688543;
11589;1,5;1,461844885338828;
11590;1,5;1,2768473353342893;
11591;1,5;1,4269796069077971;
11592;1,5;1,579684003364282;
11593;1,5;1,0499113999728666;
11594;1,5;1,2024118309613223;
11595;1,5;1,2249005861812214;
11596;1,5;1,3862338980603215;
11597;1,5;0,9581230329780439;
11598;1,5;0,8391532951125871;
11599;1,5;1,069502556195547;
11600;1,5;1,253522801059199;
11601;1,5;1,3375283062895655;
11602;1,5;0,9164557046495332;
11603;1,5;1,0644929542445232;
11604;1,5;1,1027464324589826;
11605;1,5;1,0461617725115895;
11606;1,5;0,9736814040168316;
11607;1,5;0,9894776342933965;
11608;1,5;1,0975131720447768;
11609;1,5;1,1687134980337264;
11610;1,5;1,2082401157089029;
11611;1,5;1,0338246623201615;
11612;1,5;1,101874645625829;
11613;1,5;1,1614427622433012;
11614;1,5;1,264610695802758;
11615;1,5;1,3262543078249316;
11616;1,5;1,0961979510616409;
11617;1,5;1,137619234551874;
11618;1,5;1,1428050582787013;
11619;1,5;1,2471019051454446;
11620;1,5;1,3970205526162645;
11621;1,5;1,3055645677747176;
11622;1,5;1,389195581683135;
11623;1,5;1,3022149043222766;
11624;1,5;1,2183066280195256;
11625;1,5;1,2090748219590806;
11626;1,5;1,2316175495804742;
11627;1,5;1,3831005033867887;
11628;1,5;1,2446957350794252;
11629;1,5;1,2141336226803987;
11630;1,5;1,3277707466423236;
11631;1,5;1,4842695406733293;
11632;1,5;1,2837294029625983;
11633;1,5;0,8928234144324132;
11634;1,5;1,0424040907340197;
11635;1,5;1,227736737524465;
11636;1,5;1,2343103593445113;
11637;1,5;1,3614857582645916;
11638;1,5;1,2803840397242794;
11639;1,5;1,0758391191223664;
11640;1,5;0,9544996017876036;
11641;1,5;1,1483151645849206;
11642;1,5;1,0202166597007818;
11643;1,5;1,0950380534540962;
11644;1,5;1,0641271373746803;
11645;1,5;0,9381188401143937;
11646;1,5;1,0603689455527379;
11647;1,5;1,1214750367207487;
11648;1,5;1,2526725495593258;
11649;1,5;1,1680734472164676;
11650;1,5;1,0299483065223936;
11651;1,5;1,0285966422085302;
11652;1,5;1,0944912397749726;
11653;1,5;1,0930484432727137;
11654;1,5;1,0159276636089696;
11655;1,5;0,9922066379348674;
11656;1,5;1,0414829402972272;
11657;1,5;1,1077149014252312;
11658;1,5;1,1379442302778757;
11659;1,5;1,1405666265216619;
11660;1,5;1,0584219552462932;
11661;1,5;0,8672107265598926;
11662;1,5;0,9339121852622966;
11663;1,5;1,1463366241515915;
11664;1,5;1,2113521085669219;
11665;1,5;1,1647752465297336;
11666;1,5;1,0932986295493032;
11667;1,5;1,1508112035486184;
11668;1,5;1,0731238079158734;
11669;1,5;1,0094921214668569;
11670;1,5;1,12736010554292;
11671;1,5;1,153073045319445;
11672;1,5;1,111773612599901;
11673;1,5;0,844143173198666;
11674;1,5;0,9123944426418595;
11675;1,5;1,017907222543108;
11676;1,5;1,2454794867480472;
11677;1,5;1,1341095272643293;
11678;1,5;1,0350990383512155;
11679;1,5;0,9743996244842424;
11680;1,5;1,137792032894472;
11681;1,5;1,1981823894194565;
11682;1,5;1,061909411209038;
11683;1,5;1,0578180366507004;
11684;1,5;1,0441372896750023;
11685;1,5;0,9913003509021016;
11686;1,5;0,9146408575347303;
11687;1,5;0,8533301603317194;
11688;1,5;0,9643573271105975;
11689;1,5;1,096044194708823;
11690;1,5;1,5084226318893357;
11691;1,5;1,2685461326669318;
11692;1,5;1,141093744543821;
11693;1,5;1,2144663677009986;
11694;1,5;1,0761388047935514;
11695;1,5;1,0563704156573392;
11696;1,5;0,9610196913818358;
11697;1,5;0,875854364345368;
11698;1,5;0,8711395177201857;
11699;1,5;1,104949031366715;
11700;1,5;1,052140112145589;
